joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,joint_9_vel,joint_10_vel,joint_11_vel,joint_12_vel,joint_13_vel,joint_14_vel,joint_15_vel,joint_16_vel,joint_17_vel,joint_18_vel,joint_19_vel,joint_20_vel,joint_21_vel,joint_22_vel,joint_23_vel,joint_24_vel,joint_25_vel,joint_26_vel,joint_27_vel,joint_28_vel
0.065231,0.111662,-0.021624,-0.023040,0.000794,0.028594,0.026854,-0.062260,-0.044044,0.000166,-0.064730,0.000000,0.109781,-0.045670,-0.043409,0.096409,0.011179,0.016189,0.000000,-0.011337,0.026169,0.000000,-0.034804,0.012991,-0.037363,-0.037050,-0.019837,0.027298,-0.018542
-0.083631,-0.083764,0.013731,0.044766,-0.018876,0.116009,-0.048337,0.059960,0.044710,0.072287,0.086849,-0.000125,-0.007731,0.004555,0.057721,0.070159,-0.086471,-0.001903,0.000000,0.107281,-0.030658,0.000000,-0.017517,-0.057501,-0.006568,-0.017207,0.027590,-0.005191,-0.012027
-0.033167,-0.029937,0.012568,0.044553,-0.001057,0.074766,0.013879,0.033500,0.011343,0.064399,0.031816,-0.000042,0.014833,-0.012307,0.025993,0.080113,-0.044033,0.014437,0.000000,0.053698,-0.005154,0.000000,-0.008503,-0.034042,-0.029403,-0.022653,0.016163,-0.009929,-0.027032
0.067762,0.077716,0.010243,0.044126,0.034579,-0.007719,0.138310,-0.019418,-0.055391,0.048621,-0.078251,0.000125,0.059961,-0.046032,-0.037462,0.100021,0.040843,0.047117,0.000000,-0.053469,0.045854,0.000000,0.009524,0.012876,-0.075073,-0.033546,-0.006690,-0.019404,-0.057042
0.027040,0.045146,0.005842,0.007910,0.014248,0.007662,0.046391,-0.004955,-0.046412,0.007125,-0.041443,-0.001818,0.074432,-0.008695,-0.005345,0.092177,0.034412,0.014315,0.000000,-0.028471,0.049735,0.000000,0.015188,0.037222,-0.050861,-0.028482,0.003063,0.011151,-0.005619
0.006679,0.028860,0.003642,-0.010198,0.004082,0.015353,0.000432,0.002277,-0.041923,-0.013624,-0.023039,-0.002789,0.081668,0.009973,0.010714,0.088255,0.031196,-0.002087,0.000000,-0.015972,0.051675,0.000000,0.018021,0.049395,-0.038755,-0.025950,0.007940,0.026428,0.020092
-0.000654,0.030695,0.006584,-0.043010,-0.012567,0.045958,-0.037160,-0.026772,-0.065613,-0.026405,-0.043983,-0.004098,0.103949,-0.015087,0.032575,0.072169,-0.011097,-0.005146,0.000000,-0.006076,0.012161,0.000000,0.026851,0.009623,0.000259,-0.036776,0.016441,0.046912,0.035008
0.005568,0.029790,0.006389,-0.025548,0.002435,0.044523,-0.021326,-0.008982,-0.066072,-0.035418,-0.038432,-0.003469,0.104221,-0.005022,0.028164,0.064862,-0.010257,-0.008579,0.000000,-0.005555,0.010390,0.000000,0.021139,0.007828,-0.018224,-0.045634,0.013641,0.018143,0.043473
0.018012,0.027980,0.005998,0.009375,0.032439,0.041652,0.010341,0.026599,-0.066991,-0.053442,-0.027330,-0.002210,0.104764,0.015108,0.019341,0.050247,-0.008576,-0.015445,0.000000,-0.004513,0.006849,0.000000,0.009717,0.004237,-0.055192,-0.063349,0.008042,-0.039394,0.060402
0.022835,0.029394,-0.000088,-0.003873,0.014022,0.042621,0.011304,0.007938,-0.060896,-0.062026,-0.042360,-0.003359,0.108710,0.037674,0.022733,0.053408,-0.023990,-0.014462,0.000000,0.015683,0.015107,0.000000,0.001818,-0.030300,-0.056992,-0.047382,0.007533,-0.038456,0.065263
0.025247,0.030101,-0.003131,-0.010496,0.004814,0.043106,0.011785,-0.001392,-0.057849,-0.066319,-0.049876,-0.003934,0.110683,0.048957,0.024429,0.054989,-0.031697,-0.013971,0.000000,0.025781,0.019236,0.000000,-0.002131,-0.047569,-0.057893,-0.039398,0.007279,-0.037988,0.067694
0.015328,0.014480,0.004116,0.003948,0.034382,0.060991,-0.033007,0.013818,-0.061405,-0.032088,-0.035112,-0.003097,0.123520,0.030275,-0.019818,0.037365,-0.046940,-0.029716,0.000000,0.015593,-0.006619,0.000000,-0.032276,-0.009416,-0.040416,-0.018711,0.017672,-0.009100,0.070259
0.007993,0.021875,0.002872,-0.007613,0.028757,0.070464,-0.029590,-0.006617,-0.067180,-0.059021,-0.044576,-0.003898,0.133221,0.040799,-0.019248,0.040286,-0.058332,-0.031776,0.000000,0.021098,-0.010063,0.000000,-0.038463,-0.005819,-0.036908,-0.032528,0.016299,-0.004517,0.071328
-0.006677,0.036666,0.000386,-0.030735,0.017508,0.089410,-0.022756,-0.047486,-0.078730,-0.112887,-0.063504,-0.005500,0.152623,0.061848,-0.018107,0.046127,-0.081115,-0.035896,0.000000,0.032108,-0.016951,0.000000,-0.050837,0.001375,-0.029892,-0.060162,0.013553,0.004648,0.073465
0.003115,0.002332,0.011202,0.029310,0.015584,0.072079,0.025773,0.009722,-0.065361,0.003371,-0.029505,-0.004222,0.113545,0.009661,0.016393,0.032947,-0.083697,0.012650,0.000000,0.005572,-0.040714,0.000000,-0.086564,0.005341,-0.034720,-0.049945,-0.010242,0.011050,0.042706
0.008011,-0.014835,0.016610,0.059332,0.014622,0.063413,0.050038,0.038326,-0.058677,0.061499,-0.012505,-0.003583,0.094006,-0.016432,0.033643,0.026357,-0.084988,0.036923,0.000000,-0.007696,-0.052595,0.000000,-0.104427,0.007325,-0.037134,-0.044837,-0.022140,0.014251,0.027326
-0.014883,-0.018278,-0.001150,0.020805,0.014275,0.062102,0.017022,0.013132,-0.036650,0.011834,-0.065394,-0.003251,0.105151,0.009081,0.090032,0.032237,-0.056772,0.022425,0.000000,0.013043,-0.032111,0.000000,-0.025252,0.017541,-0.017423,-0.006784,0.003967,0.035411,0.042825
-0.002930,-0.010920,0.001117,0.025102,0.013207,0.072213,0.018119,0.010928,-0.050659,0.004032,-0.055161,-0.003629,0.108865,0.008263,0.074756,0.025685,-0.068538,0.011544,0.000000,0.011967,-0.038936,0.000000,-0.034091,0.014557,-0.016420,-0.018315,-0.003510,0.005795,0.028127
0.020977,0.003796,0.005651,0.033696,0.011070,0.092437,0.020313,0.006520,-0.078676,-0.011571,-0.034694,-0.004385,0.116293,0.006628,0.044203,0.012581,-0.092070,-0.010218,0.000000,0.009817,-0.052586,0.000000,-0.051770,0.008588,-0.014416,-0.041378,-0.018465,-0.053435,-0.001271
-0.023696,-0.020463,0.019954,0.027785,0.001581,0.080134,0.014366,0.019422,-0.068007,0.013223,-0.022298,-0.014038,0.099184,-0.004118,0.040870,0.006835,-0.094019,0.007952,0.000000,0.001763,-0.046193,0.000000,-0.050766,-0.006614,-0.049731,-0.023054,0.002655,-0.044468,0.028899
-0.046032,-0.032592,0.027105,0.024830,-0.003163,0.073983,0.011392,0.025873,-0.062672,0.025620,-0.016100,-0.018865,0.090629,-0.009491,0.039203,0.003963,-0.094993,0.017036,0.000000,-0.002264,-0.042997,0.000000,-0.050265,-0.014215,-0.067388,-0.013893,0.013215,-0.039984,0.043984
0.013036,0.008768,0.005831,0.020435,-0.003846,0.090108,0.047577,-0.007591,-0.043266,-0.028369,-0.027598,-0.068336,0.108450,-0.000331,0.001279,0.032129,-0.117629,0.011415,0.000000,-0.010325,-0.039155,0.000000,-0.045040,-0.072890,-0.010146,-0.055689,-0.006540,-0.007215,-0.013608
0.021246,0.004249,0.011857,0.010820,-0.000260,0.078390,0.037632,0.004872,-0.040595,-0.039510,-0.021103,-0.060239,0.094949,0.013115,0.000659,0.027688,-0.097469,0.007497,0.000000,-0.018333,-0.032859,0.000000,-0.042360,-0.039942,-0.025595,-0.059332,-0.005059,-0.004326,-0.006506
0.037667,-0.004791,0.023909,-0.008410,0.006913,0.054954,0.017740,0.029798,-0.035253,-0.061791,-0.008115,-0.044045,0.067947,0.040006,-0.000581,0.018804,-0.057149,-0.000339,0.000000,-0.034350,-0.020267,0.000000,-0.037000,0.025956,-0.056492,-0.066617,-0.002098,0.001451,0.007698
-0.003325,0.007233,0.016616,-0.034510,0.042826,0.058999,-0.062133,0.031230,-0.051001,-0.065320,-0.036061,-0.071454,0.083807,0.031179,0.014676,0.027201,-0.057950,-0.024840,0.000000,-0.032946,-0.014979,0.000000,0.002899,-0.014220,-0.006205,-0.024713,0.020482,-0.001477,0.047032
-0.023822,0.013245,0.012969,-0.047561,0.060782,0.061022,-0.102070,0.031946,-0.058874,-0.067084,-0.050033,-0.085158,0.091737,0.026765,0.022305,0.031400,-0.058351,-0.037091,0.000000,-0.032244,-0.012335,0.000000,0.022849,-0.034308,0.018939,-0.003762,0.031771,-0.002941,0.066699
-0.007719,-0.023387,0.010468,0.050724,-0.001910,0.018904,0.041141,0.019656,-0.012316,0.052516,0.000508,-0.027705,0.010836,-0.025988,0.018930,0.028818,-0.010486,0.039321,0.000000,-0.043716,0.002210,0.000000,-0.062757,0.000071,-0.017267,-0.006214,-0.011825,0.015028,0.033090
-0.004612,-0.018967,0.012958,0.030537,-0.008007,0.014953,0.029818,0.025094,-0.010926,0.046374,-0.000982,-0.031073,0.006291,-0.027303,0.014799,0.030537,-0.009765,0.035349,0.000000,-0.042253,0.009629,0.000000,-0.069916,-0.005236,-0.018504,-0.007331,-0.013498,0.000763,0.011575
0.001602,-0.010128,0.017937,-0.009837,-0.020202,0.007052,0.007172,0.035970,-0.008147,0.034089,-0.003963,-0.037808,-0.002799,-0.029932,0.006538,0.033975,-0.008324,0.027403,0.000000,-0.039325,0.024466,0.000000,-0.084236,-0.015848,-0.020978,-0.009565,-0.016845,-0.027768,-0.031455
-0.026332,-0.020151,0.011171,0.010824,-0.017421,0.020125,0.027692,-0.013524,-0.013547,0.060643,0.014760,-0.057552,0.014060,-0.037910,0.001866,0.021338,-0.012185,0.042230,0.000000,-0.041666,0.013745,0.000000,-0.067706,-0.016433,-0.021054,0.004298,-0.000873,-0.018830,-0.015766
-0.040299,-0.025162,0.007789,0.021154,-0.016031,0.026662,0.037952,-0.038272,-0.016246,0.073920,0.024122,-0.067424,0.022489,-0.041900,-0.000470,0.015020,-0.014116,0.049643,0.000000,-0.042837,0.008384,0.000000,-0.059441,-0.016726,-0.021093,0.011229,0.007113,-0.014361,-0.007922
0.022468,0.002522,0.003516,-0.017821,0.008828,0.003520,-0.019263,-0.016262,0.010688,-0.033633,0.023270,-0.041116,0.010996,0.040427,-0.054307,0.029089,0.010028,0.001051,0.000000,-0.039625,0.022801,0.000000,-0.053033,-0.023531,-0.051471,-0.008033,0.022632,-0.061208,0.039242
0.017455,-0.008664,0.006275,-0.010166,0.011551,0.003859,-0.003182,0.003756,-0.003187,-0.026076,0.013292,-0.041355,0.013030,0.022622,-0.032581,0.014682,0.014151,0.000204,0.000000,-0.042553,0.019656,0.000000,-0.034977,0.000170,-0.048492,-0.018347,0.015728,-0.046096,0.035799
0.007428,-0.031035,0.011794,0.005143,0.016998,0.004536,0.028980,0.043792,-0.030937,-0.010963,-0.006665,-0.041832,0.017099,-0.012987,0.010872,-0.014133,0.022396,-0.001490,0.000000,-0.048409,0.013365,0.000000,0.001134,0.047573,-0.042534,-0.038975,0.001920,-0.015873,0.028912
0.000148,-0.025614,0.004698,-0.002617,0.007520,-0.002632,0.005902,0.026859,-0.014057,-0.012226,0.008505,-0.039822,0.002856,-0.000966,-0.022776,0.012765,0.009720,0.007731,0.000000,-0.044413,0.024595,0.000000,-0.057331,0.017072,-0.026113,-0.027686,-0.007659,-0.021539,0.036513
-0.003492,-0.022903,0.001150,-0.006496,0.002781,-0.006216,-0.005638,0.018392,-0.005617,-0.012857,0.016090,-0.038817,-0.004266,0.005044,-0.039599,0.026214,0.003381,0.012341,0.000000,-0.042415,0.030211,0.000000,-0.086564,0.001822,-0.017903,-0.022042,-0.012448,-0.024373,0.040313
0.002553,-0.027733,-0.009839,0.012320,0.000283,0.003631,0.027511,-0.023772,-0.010129,0.000479,0.052299,-0.038009,0.004481,0.026541,-0.045203,-0.013418,0.016530,-0.003827,0.000000,-0.042579,0.009349,0.000000,-0.022430,-0.019806,-0.007507,-0.014542,0.001047,-0.019593,0.024542
0.003243,-0.025822,-0.010201,0.011552,-0.005230,0.005695,0.029874,-0.029221,-0.008411,-0.002309,0.053797,-0.038474,0.004005,0.016648,-0.042214,-0.013659,0.010080,0.001249,0.000000,-0.044467,0.004781,0.000000,-0.019507,-0.023707,-0.002931,-0.013018,-0.000753,-0.022770,0.017279
0.004622,-0.021999,-0.010925,0.010015,-0.016256,0.009823,0.034600,-0.040120,-0.004975,-0.007886,0.056795,-0.039403,0.003051,-0.003140,-0.036236,-0.014141,-0.002818,0.011401,0.000000,-0.048244,-0.004357,0.000000,-0.013661,-0.031508,0.006221,-0.009968,-0.004354,-0.029124,0.002753
0.030456,-0.004606,-0.004982,-0.013779,0.006697,0.001391,-0.002148,-0.011951,-0.014325,-0.060426,0.023437,-0.034857,-0.006432,0.023181,-0.019114,-0.007203,0.007238,-0.009475,0.000000,-0.042088,0.003430,0.000000,-0.019047,-0.017153,0.008560,-0.028230,-0.004930,-0.031812,0.011284
0.043373,0.004091,-0.002010,-0.025676,0.018173,-0.002825,-0.020522,0.002133,-0.019000,-0.086696,0.006759,-0.032583,-0.011173,0.036341,-0.010553,-0.003734,0.012267,-0.019913,0.000000,-0.039010,0.007323,0.000000,-0.021740,-0.009976,0.009729,-0.037361,-0.005219,-0.033156,0.015550
0.012159,-0.019865,0.009737,-0.000331,-0.002527,-0.001768,0.003991,-0.004339,0.008735,-0.010575,0.025805,-0.014373,-0.011747,-0.006343,-0.041305,0.006108,-0.004567,0.019675,0.000000,-0.049871,0.016322,0.000000,-0.051109,0.040374,-0.037664,-0.013860,-0.014275,-0.054894,0.035433
0.006366,-0.016074,0.004323,0.001572,0.004205,0.002097,0.006935,-0.007661,0.004905,-0.016810,0.033130,-0.023652,-0.014601,0.008634,-0.039486,0.011849,-0.013157,0.017105,0.000000,-0.045387,0.012126,0.000000,-0.044864,0.026748,-0.017803,-0.006407,-0.011173,-0.039061,0.020283
-0.005221,-0.008493,-0.006507,0.005379,0.017667,0.009825,0.012823,-0.014306,-0.002754,-0.029281,0.047782,-0.042211,-0.020308,0.038589,-0.035848,0.023332,-0.030338,0.011964,0.000000,-0.036417,0.003735,0.000000,-0.032376,-0.000503,0.021920,0.008497,-0.004968,-0.007396,-0.010019
0.035421,-0.005560,-0.011172,-0.008521,0.015405,0.014366,0.035239,-0.009105,-0.012880,-0.051261,0.014140,-0.036467,-0.014499,0.023634,-0.026010,0.003943,-0.020424,0.007651,0.000000,-0.043603,-0.003387,0.000000,-0.016786,0.036078,-0.017997,-0.001476,0.001668,-0.028688,0.012869
0.055742,-0.004093,-0.013505,-0.015471,0.014275,0.016636,0.046447,-0.006504,-0.017944,-0.062250,-0.002681,-0.033596,-0.011594,0.016156,-0.021091,-0.005751,-0.015467,0.005495,0.000000,-0.047196,-0.006948,0.000000,-0.008991,0.054369,-0.037955,-0.006463,0.004986,-0.039334,0.024313
0.010230,-0.005717,0.006399,-0.035074,0.009912,-0.018277,0.016709,0.005626,-0.029211,-0.046236,-0.003844,-0.036893,-0.045003,-0.012107,-0.031462,0.023725,-0.013720,0.009972,0.000000,-0.013897,0.021346,0.000000,-0.027273,0.002944,-0.024707,-0.012063,0.000643,-0.027540,-0.003429
0.009385,-0.006821,0.002052,-0.022493,-0.002965,-0.016452,0.019064,-0.004731,-0.023783,-0.023590,0.008761,-0.035105,-0.040085,-0.019138,-0.026790,0.021074,-0.012697,0.017194,0.000000,-0.014527,0.014334,0.000000,-0.016812,-0.012609,-0.017416,-0.007839,-0.000989,-0.021614,-0.004064
0.007696,-0.009029,-0.006642,0.002670,-0.028719,-0.012801,0.023773,-0.025445,-0.012929,0.021701,0.033972,-0.031528,-0.030248,-0.033199,-0.017446,0.015771,-0.010650,0.031638,0.000000,-0.015786,0.000309,0.000000,0.004109,-0.043716,-0.002834,0.000609,-0.004254,-0.009762,-0.005333
-0.005631,-0.013674,0.006556,-0.006222,-0.009513,0.002965,0.028044,-0.005045,-0.018255,0.006237,0.030293,-0.031331,-0.035957,-0.013698,-0.023665,0.025427,-0.024178,0.027283,0.000000,-0.024006,0.012463,0.000000,0.003015,-0.009526,-0.018951,-0.012333,0.002898,-0.000863,-0.007859
-0.012295,-0.015997,0.013155,-0.010668,0.000089,0.010849,0.030179,0.005155,-0.020918,-0.001495,0.028453,-0.031232,-0.038811,-0.003948,-0.026775,0.030255,-0.030942,0.025106,0.000000,-0.028117,0.018540,0.000000,0.002468,0.007570,-0.027010,-0.018804,0.006474,0.003587,-0.009121
0.016751,0.015425,0.008361,-0.042039,-0.001475,-0.001950,0.002701,0.009054,-0.028239,-0.041419,-0.012023,-0.029426,-0.035060,-0.006442,-0.034575,0.022652,-0.012535,0.010532,0.000000,-0.016991,0.020789,0.000000,-0.005783,0.003709,-0.038497,-0.019389,-0.003747,-0.045018,0.002235
0.018145,0.008267,0.004335,-0.029560,-0.005859,-0.004564,0.003991,0.017118,-0.012724,-0.014388,0.008438,-0.018814,-0.038584,-0.002693,-0.046236,0.022814,-0.006112,0.011017,0.000000,-0.018487,0.021790,0.000000,-0.012109,0.008539,-0.028984,-0.017830,-0.011275,-0.021227,0.000448
0.020934,-0.006048,-0.003719,-0.004603,-0.014627,-0.009792,0.006571,0.033246,0.018304,0.039673,0.049359,0.002410,-0.045630,0.004805,-0.069558,0.023139,0.006734,0.011987,0.000000,-0.021479,0.023793,0.000000,-0.024762,0.018199,-0.009958,-0.014712,-0.026330,0.026356,-0.003126
0.002204,-0.006650,0.005114,-0.027647,-0.018786,-0.007046,-0.011592,0.021445,-0.010334,-0.004849,0.018295,0.002997,-0.035889,-0.001841,-0.027656,0.000565,0.024663,0.000955,0.000000,-0.014417,0.028813,0.000000,0.030918,0.005350,-0.023403,-0.024404,0.001636,-0.012004,0.035065
-0.007161,-0.006950,0.009530,-0.039169,-0.020866,-0.005673,-0.020674,0.015545,-0.024652,-0.027110,0.002763,0.003290,-0.031019,-0.005164,-0.006706,-0.010722,0.033628,-0.004561,0.000000,-0.010886,0.031324,0.000000,0.058758,-0.001074,-0.030126,-0.029251,0.015619,-0.031184,0.054160
-0.009157,-0.002711,0.004222,-0.021515,-0.005064,-0.007993,0.003554,-0.019782,-0.008092,0.011258,0.024523,0.015396,-0.028708,-0.009891,-0.035654,-0.002875,0.018128,-0.002258,0.000000,-0.015968,0.024684,0.000000,0.042479,0.010319,-0.039011,-0.017887,0.008375,-0.039995,0.040441
-0.002311,0.007595,0.010533,-0.034982,-0.004413,-0.003823,-0.018590,-0.013806,-0.012199,-0.009372,0.015104,0.005546,-0.022067,-0.003258,-0.029126,0.008590,0.015321,-0.005304,0.000000,-0.008025,0.036416,0.000000,0.036023,-0.003577,-0.043139,-0.022923,0.011669,-0.044411,0.041239
0.011380,0.028208,0.023156,-0.061916,-0.003110,0.004517,-0.062880,-0.001853,-0.020412,-0.050633,-0.003734,-0.014155,-0.008785,0.010008,-0.016068,0.031521,0.009706,-0.011396,0.000000,0.007861,0.059879,0.000000,0.023110,-0.031370,-0.051396,-0.032994,0.018256,-0.053243,0.042836
-0.019345,-0.002934,0.018266,-0.024101,0.009384,0.016308,-0.017373,0.001725,-0.018445,-0.004972,0.022735,-0.007393,-0.014734,-0.020593,-0.042638,0.025666,0.013903,0.006582,0.000000,-0.003164,0.049823,0.000000,-0.002716,-0.010157,-0.013534,-0.014247,0.002590,-0.027450,0.024814
-0.034708,-0.018505,0.015821,-0.005193,0.015630,0.022203,0.005380,0.003514,-0.017462,0.017858,0.035969,-0.004013,-0.017709,-0.035893,-0.055923,0.022738,0.016002,0.015571,0.000000,-0.008676,0.044795,0.000000,-0.015628,0.000449,0.005397,-0.004873,-0.005243,-0.014553,0.015802
0.014207,-0.038085,0.021542,-0.016167,-0.017261,0.004336,0.027300,0.015650,-0.032804,0.013649,0.015366,0.016547,-0.030970,-0.041021,-0.012773,-0.008276,0.043772,0.024033,0.000000,-0.004059,0.048119,0.000000,-0.009055,-0.001394,-0.022321,0.004258,0.001724,-0.062467,0.050073
0.008575,-0.030324,0.011803,-0.020683,-0.012503,0.008359,0.011813,0.016999,-0.025764,0.007942,0.011341,0.015261,-0.019283,-0.038680,-0.000609,-0.007594,0.052695,0.018594,0.000000,-0.004065,0.044989,0.000000,-0.004020,0.001255,-0.017046,-0.002252,0.000276,-0.053260,0.051276
-0.002688,-0.014801,-0.007677,-0.029715,-0.002986,0.016406,-0.019159,0.019696,-0.011683,-0.003471,0.003289,0.012689,0.004092,-0.034000,0.023721,-0.006230,0.070542,0.007717,0.000000,-0.004077,0.038729,0.000000,0.006051,0.006552,-0.006496,-0.015272,-0.002621,-0.034845,0.053680
-0.024732,-0.026721,0.001082,-0.012785,-0.030310,0.014935,-0.020260,-0.013523,-0.006703,0.047610,0.031680,0.012543,-0.001007,-0.045513,-0.007972,-0.004818,0.052215,0.015676,0.000000,-0.005109,0.034174,0.000000,-0.006485,-0.014555,-0.005401,-0.002408,0.000999,-0.042658,0.042362
-0.035754,-0.032681,0.005462,-0.004320,-0.043972,0.014199,-0.020811,-0.030133,-0.004213,0.073151,0.045876,0.012470,-0.003556,-0.051270,-0.023819,-0.004113,0.043051,0.019656,0.000000,-0.005625,0.031896,0.000000,-0.012753,-0.025108,-0.004853,0.004025,0.002809,-0.046565,0.036703
0.020930,-0.017809,0.014745,-0.009663,0.016787,0.036263,0.008335,0.023419,-0.034135,-0.069782,-0.019663,0.021039,0.005706,-0.003996,0.026138,-0.016394,0.056146,-0.007924,0.000000,-0.023679,0.037189,0.000000,0.039028,0.034990,-0.010548,-0.030101,0.007267,-0.021709,0.046194
0.025210,-0.012481,0.010837,-0.009136,0.017121,0.027489,0.015493,0.019176,-0.037766,-0.062174,-0.023582,0.021027,0.003312,-0.005075,0.034780,-0.019851,0.061480,-0.005517,0.000000,-0.016177,0.040850,0.000000,0.046370,0.023029,-0.020521,-0.028320,0.011704,-0.033507,0.063321
0.033771,-0.001825,0.003020,-0.008082,0.017790,0.009942,0.029808,0.010689,-0.045026,-0.046957,-0.031421,0.021003,-0.001475,-0.007232,0.052065,-0.026765,0.072148,-0.000701,0.000000,-0.001173,0.048173,0.000000,0.061054,-0.000893,-0.040466,-0.024757,0.020576,-0.057103,0.097573
0.028841,-0.016201,0.004490,0.027376,0.018288,0.026188,0.023448,0.054860,-0.016055,0.001667,0.004072,0.028578,0.008398,-0.001224,-0.017398,-0.021315,0.045739,0.004543,0.000000,-0.015857,0.068547,0.000000,0.059254,-0.002739,-0.053297,-0.010505,0.014795,-0.035345,0.093346
0.026377,-0.023389,0.005224,0.045106,0.018538,0.034311,0.020269,0.076946,-0.001569,0.025978,0.021818,0.032365,0.013335,0.001780,-0.052129,-0.018589,0.032535,0.007165,0.000000,-0.023199,0.078734,0.000000,0.058354,-0.003661,-0.059712,-0.003379,0.011905,-0.024467,0.091232
0.007841,-0.017421,-0.003762,-0.001228,0.015432,0.035432,0.009583,-0.002853,-0.049692,-0.053397,-0.008655,0.008765,-0.004572,-0.015563,-0.030729,-0.013661,0.008406,-0.015352,0.000000,-0.021493,0.038334,0.000000,0.030838,0.019754,-0.026367,-0.030422,0.026497,-0.040863,0.085448
0.008234,-0.007948,0.001757,-0.008880,0.021329,0.023966,0.003891,0.000939,-0.042038,-0.052356,-0.008665,0.010848,-0.007871,-0.016136,-0.034891,-0.008779,0.012597,-0.007592,0.000000,-0.012178,0.046203,0.000000,0.026315,0.008547,-0.036107,-0.022539,0.026984,-0.046295,0.082509
0.009021,0.010998,0.012795,-0.024183,0.033123,0.001034,-0.007491,0.008523,-0.026730,-0.050272,-0.008685,0.015013,-0.014469,-0.017281,-0.043215,0.000987,0.020978,0.007927,0.000000,0.006452,0.061940,0.000000,0.017270,-0.013867,-0.055588,-0.006774,0.027959,-0.057160,0.076633
0.009825,-0.013912,0.005362,-0.000087,0.016329,-0.001103,0.028019,0.012304,-0.036423,-0.003436,-0.032748,0.026982,-0.033777,-0.042513,-0.009634,-0.009542,0.020707,0.020960,0.000000,0.003841,0.050459,0.000000,0.006694,-0.030448,-0.040375,-0.002293,0.016483,-0.059004,0.083984
0.010226,-0.026367,0.001645,0.011961,0.007932,-0.002172,0.045775,0.014195,-0.041269,0.019982,-0.044780,0.032966,-0.043431,-0.055130,0.007156,-0.014806,0.020571,0.027477,0.000000,0.002536,0.044718,0.000000,0.001405,-0.038739,-0.032769,-0.000052,0.010745,-0.059926,0.087659
0.020694,-0.024698,0.003795,-0.006716,-0.021597,0.018848,0.040642,-0.019526,-0.049969,0.009642,-0.017676,0.001634,-0.016541,-0.029058,-0.031580,-0.013647,-0.048968,0.016168,0.000000,-0.020628,0.010061,0.000000,-0.019433,-0.016234,-0.038472,-0.028980,0.004768,-0.067935,0.046859
0.015727,-0.019038,0.004421,-0.004433,-0.012271,0.017018,0.026928,-0.009315,-0.034719,0.007926,-0.014735,0.007949,-0.019312,-0.031165,-0.036246,-0.007350,-0.043783,0.017198,0.000000,-0.019634,0.022965,0.000000,-0.022880,-0.004387,-0.042549,-0.020612,0.008957,-0.058759,0.063796
0.005794,-0.007718,0.005675,0.000132,0.006380,0.013359,-0.000501,0.011107,-0.004219,0.004494,-0.008852,0.020578,-0.024854,-0.035380,-0.045578,0.005243,-0.033413,0.019256,0.000000,-0.017645,0.048773,0.000000,-0.029773,0.019306,-0.050704,-0.003877,0.017336,-0.040407,0.097671
-0.004569,-0.012611,0.001611,-0.015045,-0.004319,0.008870,-0.009952,0.000159,-0.017504,0.013930,-0.010271,0.013638,-0.023967,-0.045846,-0.024703,0.004108,-0.044694,0.018815,0.000000,-0.015302,0.023124,0.000000,-0.022467,0.005335,-0.029970,-0.010266,0.022936,-0.056655,0.082339
-0.009751,-0.015058,-0.000421,-0.022634,-0.009668,0.006626,-0.014677,-0.005314,-0.024146,0.018649,-0.010981,0.010167,-0.023523,-0.051079,-0.014265,0.003541,-0.050334,0.018594,0.000000,-0.014130,0.010299,0.000000,-0.018815,-0.001650,-0.019603,-0.013460,0.025737,-0.064779,0.074674
-0.016539,-0.020659,0.009490,0.022917,0.006341,0.014629,0.048303,-0.024381,-0.041829,0.037676,-0.016635,-0.010589,-0.030426,-0.021328,-0.007482,-0.000966,-0.095614,0.028219,0.000000,-0.031300,-0.008569,0.000000,-0.057657,0.008676,-0.031890,0.009661,0.014357,-0.017354,0.028827
-0.007348,-0.024584,0.005996,0.013282,0.005882,0.008484,0.033329,-0.000617,-0.037425,0.030651,-0.009534,-0.010420,-0.034102,-0.018822,-0.004593,0.000436,-0.091511,0.023946,0.000000,-0.027342,-0.008455,0.000000,-0.055568,-0.000087,-0.026594,0.000044,0.012157,-0.022408,0.024231
0.011033,-0.032432,-0.000993,-0.005988,0.004966,-0.003806,0.003382,0.046912,-0.028615,0.016601,0.004667,-0.010082,-0.041456,-0.013810,0.001183,0.003240,-0.083306,0.015401,0.000000,-0.019426,-0.008228,0.000000,-0.051391,-0.017615,-0.016004,-0.019188,0.007757,-0.032515,0.015039
0.020051,-0.031790,0.003125,-0.008578,0.024405,-0.007533,0.011732,0.043920,-0.046981,-0.017722,-0.023600,-0.004879,-0.045502,-0.009085,0.019193,-0.020258,-0.079315,0.004242,0.000000,-0.025992,-0.012901,0.000000,-0.053880,0.005533,-0.036536,-0.026090,0.008992,-0.047764,0.027121
0.024560,-0.031469,0.005184,-0.009872,0.034125,-0.009396,0.015907,0.042424,-0.056164,-0.034883,-0.037734,-0.002278,-0.047525,-0.006723,0.028198,-0.032008,-0.077319,-0.001337,0.000000,-0.029275,-0.015237,0.000000,-0.055125,0.017107,-0.046802,-0.029540,0.009609,-0.055388,0.033161
